codigo,titulo,diretor,pais,ano,duracao,produtora,festivais,premios,data_lancamento,tipo_duracao
1225,Longe de casa,Alexandre Guterres,Brasil,2009,14,Colateral Filmes,Mostra Prêmio ABC 2010Mostra Colateral Filmes 1º Ciclo (PUCRS e Cine Santander)5º Fest-Arruanda do Audiovisual Universitário Brasileiro,Não há,,Curta-metragem
1226,O assassino do beija-flor,Rafael Camargo,Brasil,2008,22,Colateral Filmes,Mostra Colateral Filmes 1° ciclo (PUCRS e Cine Santander)Mostra Sexta Curta Trensurb – Sessão de abertura de 2009.,Não há.,,Curta-metragem
1227,Cinemaiêutica,Rodrigo Falk Brum,Brasil,2010,12,Rodrigo Falk Brum,9ª Mostra do Filme Livre (Rio/RJ)Your Indie Film Festival (Vancouver/Canada)Porto7 - Festival Internacional de Curtas-metragens do Porto (Porto/Portugal),Não informado,2010-04-24,Curta-metragem
1228,Sob o Céu de Joinville,Rodrigo Falk Brum,Brasil,2008,15,Rodrigo Falk Brum,"II Festival Curta Cabo Frio (2008), V Festival de Cinema de Maringá (2008)I Mostra Pós-AIC (2008)I Mostra de Cine Vídeo de Joinville (2009)",Melhor Filme da I Mostra de Cine Vídeo de Joinville (2009) - voto popular,,Curta-metragem
1229,Convergências,Aly Muritiba,Brasil,2007,15,Grafo Audiovisual,"- Cineme-se, 2008 (Santos/SP)- II Cinema com Farinha, 2008 (Patos/PB)- XIII Festival Brasileiro de Curtas Universitários, 2008 (Rio de Janeiro/RJ)- 6º Curta Santos, 2008 (Santos/SP)- 1º Cine Grandes Curtas, 2009 (Pelotas/RS)- Gramado Cine Vídeo, 2009 (Gramado/RS)","- Prêmio de Montagem no 6º Curta Santos, 2008 (Santos/SP)",2008-04-24,Curta-metragem
1230,Com as próprias mãos,Aly Muritiba,Brasil,2008,16,Grafo Audiovisual," - XVI Gramado Cinevídeo, 2008 (Gramado/RS)- 3º AXN Film Festival, 2008 (Mazatlán, México)- V Curta Votorantim, 2008 (Votorantim/SP)- II Perro Loco, 2008 (Goiânia/GO)- 15º Vitória Cinevídeo, 2008 (Vitória/ES)- Fest Cine Aruanda, 2008 (João Pessoa/PB)- Fest Cine Amazônia, 2008 (Porto Velho/RR)- Vale Curtas, 2008 (Juazeiro/BA, Petrolina/PE)- Festival Montes Claros em Movimento, 2008 (Montes Claros/MG)- Festival de Vídeo de Teresina, 2008 (Teresina/PI)- II Miau, 2009 (Goiânia/GO)- International Festival Câmera Mundo, 2009 (Roterdã, Holanda)- FAM, 2009 (Florianópolis/SC)- 1º Cine Grandes Curtas, 2009 (Pelotas/RS)- 9º Curta-se, 2009 (Aracuju/SE)- 2º Festival de Triunfo, 2009 (Triunfo/PE)- VI Festival de Cinema de Maringá, 2009 (Maringá/PR)- Festival Internacional de Cinema Fantástico, 2009 (Porto Alegre/RS)- XIV FBCU, 2009 (Rio de Janeiro/RJ)- COMUNICURTAS, 2009 (Campina Grande/PB)- III Curta Cabo Frio, 2009 (Cabo Frio/RJ)- IV Festcine, 2009 (Belo Horizonte/MG, Rio de Janeiro/RJ)- 8º SVM Santa Maria Cine Vídeo, 2009 (Santa Maria/RS)"," - XVI Gramado Cinevídeo, 2008 (Gramado/RS)- 3º AXN Film Festival, 2008 (Mazatlán, México)- V Curta Votorantim, 2008 (Votorantim/SP)- II Perro Loco, 2008 (Goiânia/GO)- 15º Vitória Cinevídeo, 2008 (Vitória/ES)- Fest Cine Aruanda, 2008 (João Pessoa/PB)- Fest Cine Amazônia, 2008 (Porto Velho/RR)- Vale Curtas, 2008 (Juazeiro/BA, Petrolina/PE)- Festival Montes Claros em Movimento, 2008 (Montes Claros/MG)- Festival de Vídeo de Teresina, 2008 (Teresina/PI)- II Miau, 2009 (Goiânia/GO)- International Festival Câmera Mundo, 2009 (Roterdã, Holanda)- FAM, 2009 (Florianópolis/SC)- 1º Cine Grandes Curtas, 2009 (Pelotas/RS)- 9º Curta-se, 2009 (Aracuju/SE)- 2º Festival de Triunfo, 2009 (Triunfo/PE)- VI Festival de Cinema de Maringá, 2009 (Maringá/PR)- Festival Internacional de Cinema Fantástico, 2009 (Porto Alegre/RS)- XIV FBCU, 2009 (Rio de Janeiro/RJ)- COMUNICURTAS, 2009 (Campina Grande/PB)- III Curta Cabo Frio, 2009 (Cabo Frio/RJ)- IV Festcine, 2009 (Belo Horizonte/MG, Rio de Janeiro/RJ)- 8º SVM Santa Maria Cine Vídeo, 2009 (Santa Maria/RS)",,Curta-metragem
1231,Eu não sei andar de bicicleta,Diego Florentino,Brasil,2009,16,Grafo Audiovisual,- Festival Universitário de Curtas- Fest PR (Mostra Paranaense)- Festival de Jovens Realizadores de Audiovisual do Mercosul,3º Lugar na Categoria Ficção no Festival Universitário de Curtas,,Curta-metragem
1232,Náufragos,Gabriela Amaral Almeida e Matheus Rocha,Brasil,2009,15,Santo Forte Imagem & Conteúdo  e Acere FC,Não informado,Não informado,,Curta-metragem
1233,São Paulo Railway,Marcelo M&uuml;ller,Brasil,2010,15,"Acere FC, Ay Que Rico Cine, Secretaria de Cultura do Estado de São Paulo",21º Festival Internacional de Curtametragens de  São Paulo12º Festivai Internacional de Curtas de Belo HorizonteFestival Icaro de Guatemala22º Mostra do Audiovisual Paulista,Não informado,2010-08-22,Curta-metragem
1234,Cititur pelo velho e novo Santo Amaro,Marcelo Müller,Brasil,2008,28,"Acere Produção Artística e Cultural LTDA,  Milanes & Muller Serviços Cinematográficos LTDA e Secretaria de Cultura da Prefeitura de São Paulo",Não informado,Não informado,,Curta-metragem
1240,Quarto de espera,Bruno Carboni e Davi Pretto,Brasil,2009,12,Teccine - Famecos - PUCRS,"* 20º Festival Internacional de Curtas Metragens de São Paulo, SP/Brasil.* 20º Stockholm International Film Festival, Suécia.* 35º Festival de Cine Ibero Americano de Huelva, Espanha.* 6º Latin American Film Festival de Utrecht, Holanda.* 13º Mostra de Cinema de Tiradentes, MG/Brasil.* 2º Janela Internacional de Cinema do Recife, PE/Brasil.* 11º Mostra Londrina de Cinema, PR/Brasil.* 3º Mostra Marília de Cinema, SP/Brasil.* 13º Festival Audiovisual do Mercosul, SC/Brasil.* 14º Festival Brasileiro de Cinema Universitário, RJ/Brasil.* 9º Primeiro Plano, MG/Brasil.* 3º CineBH, MG/Brasil.* 69º World Science Fiction Convention em Melbourne, Austrália.* 5º Mostra de Cinema Brasileiro, Salzsburg, Austria.* 1ª Semana dos Realizadores, RJ/Brasil.* 6º Cineesquemanovo, RS/Brasil.* 6º Fantaspoa, RS/Brasil.* 35º Curta nas Telas, RS/Brasil.* 7º PUTZ, PR/Brasil.* 16º Vitória Cine Vídeo, ES/Brasil.* 3º MIAU, GO/Brasil.* 9º Mostra do Filme Livre, RJ/Brasil.* Cine Terror 2009, ES/Brasil.* 4º Festival Curta Fantástico, SP/Brasil.* 6º Festival de Cortos Metrajes de Cusco, Peru.* Grito Rock – Santa Maria, RS/Brasil.* 1º Ciclo de Cinema – Porto Alegre, RS/Brasil.* 7º Festival de Cinema de Ribeirão Preto, SP/Brasil.",* Menção Honrosa no Prêmio Revelação do 20th Festival Internacional de Curtas Metragens de São Paulo.* Menção Honrosa da ABD&C no 14th Festival Brasileiro de Cinema Universitário.* Melhor direção de arte no 13th Festival Audiovisual do Mercosul.,,Curta-metragem
1241,A Encomenda,Alan Minas,Brasil,2002,9,Caraminhola Produções,"* 13º Festival Internacional de Curtas-metragens de São Paulo - 2002        - Prêmio de Menção Honrosa* 3º Festival Latino Americano de Cine, Vídeo e TV de Campo Grande - 2002* 29º Jornada Internacional de Cinema da Bahia - 2002* 1º Festival de Curtas-metragens de Juiz de Fora - 2002* 1º Festival de Curtas-metragens de Paraty - 2002* Exibido na Sessão de Almoço da UFSC - 2002 * 12º Mostra Curta Cinema do Rio de Janeiro - 2002* 6º Mostra de Cinema de Tiradentes - 2003* 2º Mostra do Cinema Brasileiro de Osasco - 2003* Curta-se – Festival De Cinema de Sergipe – 2003* 7º Festival de Cinema e Vídeo de Curitiba - 2003* 8º Festival Universitário da UFF - 2003 * 2º Mostra de Santa Maria - 2003* 5º Festival Curtas TIM de Belo Horizonte – 2003* 2° Festival de Teresina - 2005   - Prêmio de Ficção* 2° Festival de Cinema Fantástico de Porto Alegre - 2006",* 13º Festival Internacional de Curtas-metragens de São Paulo - 2002        - Prêmio de Menção Honrosa* 2° Festival de Teresina - 2005   - Prêmio de Ficção,,Curta-metragem
1242,O Refém,Alan Minas,Brasil,2004,19,Caraminhola Produções,1° Mostra Rio das Ostras de Cinema  - 2004Festival do Livre Olhar – 2005Jornada internacional da Bahia – 2004Cine Amazônia – 2005 (Premio de melhor filme)1º Festival de Cinema e Vídeo Digitais de Muriaé – MG – 2006,Cine Amazônia – 2005 (Premio de melhor filme),,Curta-metragem
1243,Homens ao Mar,Alan Minas,Brasil,2006,15,Caraminhola Produções,Não informado,Não informado,,Curta-metragem
1244,Nas Estrelas,Alan Minas,Brasil,2002,10,Caraminhola Produções,"* 1º Festival de Curta-Metragem do Senac de Niterói 2002.- Prêmio de melhor direção* 3º Festival de Cinema, Vídeo e TV de Campo Grande 2002. - Prêmios de melhor direção vídeo ficção- Prêmiro de melhor ator video ficção- Prêmio de melhor atriz vídeo ficção* 16º Mostra de Vídeo de Santo André 2002.* 29º Jornada Internacional de Cinema da Bahia 2002.* 1º Mostra de Vídeo de São Carlos 2002.* 8º Festival de Cuiabá 2003.* 3º Mostra o seu que eu mostro o meu – MAM 2002.* 6º Vide Vídeo Rio de Janeiro 2002.* 12º Mostra Internacional de Curtas-Metragens do Rio de Janeiro 2002.* 7º Festival de Cinema e Vídeo de Curitiba 2003. * 8º Festival Brasileiro de Cinema Universitário 2003. - Prêmio de contribuição artística pela mise en scène e decupagem.* Exibido no programa Zoom da TV Cultura – dezembro de 2002.* Exibido no programa Curta Brasil da TVE – setembro de 2003.","* 1º Festival de Curta-Metragem do Senac de Niterói 2002.- Prêmio de melhor direção* 3º Festival de Cinema, Vídeo e TV de Campo Grande 2002. - Prêmios de melhor direção vídeo ficção- Prêmiro de melhor ator video ficção- Prêmio de melhor atriz vídeo ficção* 8º Festival Brasileiro de Cinema Universitário 2003. - Prêmio de contribuição artística pela mise en scène e decupagem.",,Curta-metragem
1245,Sumidouro (curta),Cris Azzi,Brasil,2006,18,Camisa Listrada ,5° Curta Santos (2007);10ª Mostra de Cinema de Tiradentes (2007);4º Festival de Cinema de Campo Grande (2007);14º Festival de Cinema e Vídeo de Cuiabá (2007);7ª Goiânia Mostra Curtas (2007);5º Festival de Cinema e Vídeo ambiental - Amazônia  (2007);Primeiro Plano (2007);1º Cancun International Film Festival – México (2008).,Prêmios de Melhor Diretor e Fotografia - 5° Curta Santos (2007) ,,Curta-metragem
1246,Doce ballet,Lina Fridman e Maira Fridman,Brasil,2010,3,FAAP,9ª Mostra de Cinema Infantil de Florianópolis6ª Mostra Audiovisual de Cambuquira - MOSCA 6IV Festival de Cortometrajes de Haya - PanamáXXXII Jornada Internacional de Curtas da Bahia15ª Festival Brasileiro de Cinema UniversitárioFestival ENTRETODOS 3Concorto Film Festival (Italy)Mostra Livre de Animação Contemporânea - RecifeMostra Nacional do Dia Internacional da Animação 201022ª Mostra do Audiovisual Paulista IV Festival Olho de Vidro 17ª Mostra de Video da FACOM - FAAP Kino Olho International Independent Film Festival (FIIK),"IV Festival Olho de Vidro - vencedor na categoria de Melhor Animação, também sendo indicado para Melhor Direção de Arte, Melhor Montagem e Melhor Trilha Sonora.17ª Mostra de Video da FACOM - FAAP - vencedor de Melhor Filme - Entretenimento",,Curta-metragem
1247,Secos & Molhados,Armando Mendz,Brasil,2001,29,Natora Produções,Não informado,Vencedor do Concurso de Documentários do MinC - 1999Vencedor do Prêmio de Melhor Vídeo do Júri Popular na 4ª Mostra de Cinema de Tiradentes – 2001Vencedor do Prêmio de Melhor Vídeo – Mostra Curta Minas 2001,,Curta-metragem
1248,Oxicianureto de Mercúrio,André Carrera,Brasil,2008,15,Camisa Listrada ,Primeiro Plano (2008) 8° Goiânia Mostra Curtas (2008)13° FAM - Florianópolis Audiovisual Mercosul (2009)V Mostra Imagem dos Povos (2009),Prêmio de Melhor Ator - Primeiro Plano (2008),,Curta-metragem
1249,Cheirosa,Carlos Segundo,Brasil,2009,5,cass filmes,Los Angeles Brazilian Film Festival - EUAMiragem 2010 - TO8º Festcine Amazônia - AMCurta Canoa 2010 - CE4ª Mostra de Cinema do Carirí - CE1° Festival de Jericoacoara – CE13° Mostra de Cinema de Tiradentes – MG9° Goiânia Mostra Curtas – GO33º Guarnicê [mostra paralela] - MA5° Festival Nacional de Filmes até 5 min – BAMFL 2010 – Mostra do Filme Livre – RJIGUACINE – Festival de Cinema de Nova Iguaçu – RJPERPENDICULAR - III Mostra de Cinema e Vídeo do Triângulo – MGMostra Independente de São Carlos – SP1° Festival de Cinema de Ribeirão Pires - SP ,melhor trilhamelhor atriz,,Curta-metragem
1250,26 de dezembro,Carlos Segundo,Brasil,2008,13,cass filmes,San Petersgburg – RússiaBruxelas – BélgicaIII Mostra Curta Áudio Visual – Campinas – SP15° Vitória Cine Vídeo – Vitória – ESII Perpendicular – Uberlândia – MGSEDA – Semana do áudio visual – Cuiabá – MTMFL – Mostra do Filme Livre – Rio de Janeiro – RJ,Não informado,,Curta-metragem
1251,Nação,Erick Maximiano Oliveira,Brasil,2004,16,Favela Filmes - Vanessa Azevedo,-&#8203; Festival de Cinema de Cuiabá 2005;-&#8203; Mostra competitiva vídeo -&#8203; Festival de Cinema de Belém 2005; -&#8203; Mostra competitiva – 10ª Mostra Internacional do Filme Etno­grá fico 2005;-&#8203; Hútus Film Festival 2004 e 2005;-&#8203; Exibido no Canal Channel Four (Reino Unido e Irlanda) de 2005 a 2008;-&#8203; Festival Internaci onal de curtas do Rio de Janeiro Curta Ci­nema 2004;-&#8203; Mostra Geração Cine Clube – Festival do Rio 2005;,-&#8203; Me lhor vídeo júri ofi cial -&#8203; Fes tival de Ci nema de Cuiabá 2005;,,Curta-metragem
1252,Consciente Irracional,Erick Maximiano Oliveira,Brasil,2004,15,Favela Filmes - Vanessa Azevedo,-&#8203; Seleção oficial do 1o Festival de Países de língua Portuguesa Cine Port 2005;-&#8203; Seleção oficial do 2º Festival de Cinema de Belém 2005;-&#8203; Seleção oficial do Festival do Livre Olhar Flô 2005 (Porto Alegre);-&#8203; Seleção oficial do Festival de Cinema de Var ginha 2005 (MG);,Não informado,,Curta-metragem
1253,Papo de Botequim,Allan Ribeiro,Brasil,2004,20,Universidade Federal Fluminense,"Curta Cinema 2005, Curta-SE – Sergipe 2005, FBCU, Gramado Cine Vídeo 2004, NÓIA 2004 – Fortaleza, Panorama Latino-americano – FAAP – SP 2004, Videvídeo 2005 – UFRJ.",-Melhor documentário vídeo no 5o Curta-SE – Sergipe 2005-XXII Gramado Cine Vídeo 2004: Melhor documentário TV Universitária.-Melhor vídeo documentário no NÓIA 2004 – Fortaleza.-Melhor roteiro de documentário no NÓIA 2004 – Fortaleza.-Melhor filme segundo o público no Chico – Tocantins 2004.-Menção honrosa de melhor documentário no Chico – Tocantins 2004.-Melhor montagem no 1o Panorama Latino-americano – FAAP – SP 2004.-Melhor documentário segundo o público no Videvídeo 2005 – UFRJ-2o lugar do júri técnico no Videvídeo 2005 – UFRJ,,Curta-metragem
1254,Quebradeiras de Coco de Babaçu,Evaldo Mocarzel,Brasil,2008,27,Casa Azul Produções Artísticas,Não informado,Não informado,,Curta-metragem
1255,Boca a Boca,Allan Ribeiro,Brasil,2003,17,Universidade Federal Fluminense,"Festival Internacional de Curtas de SP, Gramado, Brasília, Cine PE, Goiânia, Curta-SE, Tóquio, FBCU, Comunicurtas. ","-Prêmio especial Júri - melhor curta 16mm - Festival Cine-PE Recife 2004.-Menção honrosa do Prêmio Revelação no Festival Internacional de Curtas de SP 2003, -Prêmio (melhor filme com início, meio e fim) do Cineclube “Cachaça Cinema Clube”, no FBCU 2003. -1o lugar (juri popular) - Festival Comunicurtas - Campina Grande- Melhor atriz - Festival Comunicurtas - Campina Grande- Premio do jornal A Margem - Festival Comunicurtas - Campina Grande-2o lugar no júri popular em Taguatinga 2003, -3o lugar no júri popular no FBCU – RJ 2003, -Melhor roteiro no III FESTCINE – BH 2004.-menção honrosa no Vide-Vídeo 2003.",,Curta-metragem
1256,Ensaio de cinema,Allan Ribeiro,Brasil,2009,15,3 Moinhos Produções,"Festival de Huesca (Espanha), Cine Ceará, Festival de Brasília, Festival Cine PE, Vitória Cine Vídeo, Festival Iguacine, Cinesul.","Prêmio Cacho Pallero, no 38o Festival de Huesca (Espanha)Melhor Filme 35mm - 20o Cine CearáPrémio da Cíitica - 20o Cine CearáMelhor Roteiro - 20o Cine CearáMelhor Ator - 20o Cine CearáMelhor Filme Digital - 42º Festival de BrasíliaMelhor Direção – 14o Festival Cine PEPrêmio ABD – 14o Festival Cine PEMelhor Ficção Digital - 16º Vitória Cine VídeoMelhor Filme no 3o Festival Iguacine. Melhor Direção no 3o Festival Iguacine.Melhor Direção - 5º Festival de Atibaia - SPMelhor Roteiro - 5º Festival de Atibaia - SPMelhor Ator - 5º Festival de Atibaia – SPMenção Honrosa – Festival Iberoamericano Cinesul 2010Melhor Ficção - Troféu Marcelo Grassmann - SP",,Curta-metragem
1257,Senhoras,Allan Ribeiro,Brasil,2002,17,UFF,"Jornada da BahiaSanta Maria (RS)Festival da Paraíba, FENARTFBCUFESTCINE – BH","-Melhor documentário em vídeo no Festival da Paraíba, FENART 2002.-Melhor roteiro para documentário, Festival da Paraíba, FENART 2002.-Prêmio de público (melhor vídeo), Festival Universitário RJ 2002.-Menção honrosa no III FESTCINE – BH 2004.",,Curta-metragem
1258,Samba de quadra,Gustavo Mello e Luiz Ferraz,Brasil,2009,17,Bossa Nova Films,"• É Tudo Verdade – 14º Festival Internacional de Documentários de São Paulo - 2009 - SP - Brail • 13º FAM - Florianópolis Audiovisual Mercosul - 2009 – SC - Brasil• 6º Festival de Cinema de Maringá - 2009 – PR - Brasil • 7º VLAFF – Vancouver Latin American Film Festival - 2009 - Canadá• 20º Festival Internacional de Curta-metragens de São Paulo - 2009 – SP - Brasil• 4º DOCSDF – Festival Internacional de Cine Documental de la Ciudad de Mexico - 2009 - DF - México• 3º Curta Cabo Frio - 2009 – RJ - Brasil• 9º Goiânia Mostra Curtas - 2009 – GO - Brasil• Grand Off Award - 2009 - Varsóvia - Polônia• Saint-Petersburg International Youth Film Festival - 2009 - Rússia• Curta Cinema - 2009 – RJ – Brasil• 8º Discovering Latin America Film Festival - 2009 - Londres - Inglaterra• 16º Vitória Cine Vídeo – 2009 - ES - Brasil• Festival Manuel Padeiro de Cinema e Animação - 2010 - RS - Brasil• 1º Festival de Cinema de Ribeirão Pires "" Um Novo Olhar"" - 2010 - SP - Brasil• 2º IN-EDIT BRASIL, Festival Internacional do Documentário Musical - 2010 - SP - Brasil",Melhor Fotografia em Curta-metragem 35mm no FAM - Florianópolis 2009Melhor Documentário em Película no Curta Cabo Frio 2009Melhor Fotografia em Película no Curta Cabo Frio 2009Melhor Curta 35mm no Festival de Cinema de Maringá 2009 Melhor Produção no Vitória Cine Video 2009,,Curta-metragem
1308,Emprego temporário,LEONARDO ESTEVES,Brasil,2007,5,Leonardo Gomes Esteves,- Curta Cinema 2007- 19 Festival Internacional de Curtas metragens de São Paulo- II Vale Curtas- Curta-se- Cinesul- Petrobrás Curta as Seis,- Premio Porta Curtas no 19 Festival Int. de Curtas de São Paulo- Melhor filme Experimental no  II Vale Curtas,,Curta-metragem
1259,Vira Vira (Of. Kino),"Claudinei Alves de Souza, Andr&eacute; Oliveira &amp; Manuel Vanderlei Pinto Ara&uacute;jo e Oficinas Kinoforum",Brasil,2001,6,Associação Cultural Kinoforum,Não informado,Não informado,,Curta-metragem
1260,Super-gato contra o apagão,"Lu&iacute;s Cl&aacute;udio de Brito, F&aacute;bio Jos&eacute; Novaes, D&acirc;fnis Alessandro, Magno Evans &amp; Di&oacute;genes Pires da Silva",Brasil,2001,5,Associação Cultural Kinoforum,"Festival Brasileiro de Cinema Universitário, 2002",Não informado,,Curta-metragem
1261,Armando o Barraco (Of. Kino),"Rodrigo Valadares, Danilo Barretos, Fabiano Oliveira, Adriana Freitas, Geonilson Dantas, Fabio Dantas",Brasil,2003,7,Associação Cultural Kinoforum,"Toronto Latino Film & Video Festival, 2003; Tangolomango 2004 – Mostra de Vídeo Popular; Tampere 36th Short Film Festival 2006 - Mundo Brasil 3: Kinoforum Workshops; 11º Festival Brasileiro de Cinema Universitário – Mostra Oficinas, 2006; 8ª Mostra Londrina de Cinema, 2006.",Não informado,,Curta-metragem
1262,A favela é assim ,"Thiago Bispo, Bruno Augusto, Dereck Denis, Pablo Ferreira  e Adeilton Pereira",Brasil,2003,4,Associação Cultural Kinoforum,"Toronto Latino Film & Video Festival, 2003; Tangolomango 2004 – Mostra de Vídeo Popular.",Não informado,,Curta-metragem
1263,Cão de fogo (Of. Kino),"Vanice  Deise, Eder Augusto, Leandro Martins, M&aacute;rcio Goulart,  Dimas Reis e Vagner Santana",Brasil,2003,5,Associação Cultural Kinoforum,"Tangolomango 2004 – Mostra de Vídeo Popular; CineEsquemaNovo # 6, 2004; Toronto Latino Film & Video Festival, 2003; Mostra de Curta Metragem de Ilha Comprida/2006.",Não informado,,Curta-metragem
